user_id,article_id
34,3022265
34,3025201
34,3025819
34,3022648
34,3022860
34,3023150
34,3024821
34,3022916
34,3022481
34,3025112
34,3025327
35,3025869
35,3023668
35,3024971
35,3026050
35,3024925
35,3025362
35,3025819
35,3023150
35,3024821
35,3025277
35,3022627
37,3024236
37,3022541
37,3025921
37,3025831
37,3025362
37,3025563
37,3024970
37,3023150
37,3025241
37,3025241
37,3023498
37,3025674
37,3026154
37,3026069
37,3022265
37,3025244
37,3024618
37,3025199
38,3022648
38,3025981
38,3022919
38,3026104
38,3025497
38,3025939
38,3025563
38,3025875
38,3025819
38,3025674
38,3022919
38,3025327
38,3024821
38,3023391
38,3025243
38,3025857
38,3023279
38,3022607
38,3026069
38,3025277
38,3022648
38,3025201
38,3025563
39,3025824
39,3022541
39,3024427
41,3025493
41,3024956
41,3025875
41,3024604
41,3023034
41,3023391
41,3024621
41,3024604
41,3025875
41,3025497
41,3025074
41,3023150
41,3025092
41,3025112
41,3025939
41,3022431
41,3022627
41,3026069
42,3024821
42,3024112
42,3025981
42,3026087
42,3024971
42,3024221
42,3022919
42,3022679
42,3025819
42,3022860
42,3026069
42,3023593
42,3025244
42,3024971
42,3022906
42,3025562
42,3025497
43,3022815
43,3022265
43,3025213
43,3024911
43,3023593
43,3024112
43,3022860
43,3025201
43,3022541
43,3022919
43,3025362
43,3026087
43,3025819
43,3022431
44,3022916
44,3025201
44,3026069
44,3022479
44,3022707
44,3024394
44,3025327
44,3025277
44,3025819
44,3024925
44,3025241
44,3025875
44,3025875
44,3022481
44,3022479
44,3025432
44,3024112
44,3025243
44,3022481
44,3023498
44,3024412
44,3022916
45,3022552
45,3024412
45,3025869
45,3022552
45,3025875
45,3024971
45,3025362
45,3022860
45,3023016
45,3025112
45,3022815
45,3024429
45,3024221
45,3024221
45,3025497
45,3024970
46,3025875
46,3024618
46,3023908
46,3025783
46,3025275
46,3024618
46,3025138
46,3025783
46,3022648
46,3023495
46,3025432
47,3022866
47,3024112
47,3025875
47,3023593
47,3022572
47,3023016
47,3024956
47,3026104
47,3025493
47,3023668
47,3025455
47,3022716
47,3023670
48,3026104
48,3025783
48,3022481
48,3022846
48,3024394
48,3025310
48,3022648
48,3025656
49,3026069
49,3024221
49,3026069
49,3023074
49,3022846
49,3023593
50,3022265
50,3022919
50,3023908
50,3025981
50,3025327
50,3023670
50,3023393
50,3024412
50,3024429
50,3024298
50,3022860
50,3023074
50,3024621
50,3024236
50,3023016
50,3023498
50,3025432
50,3025493
50,3023074
50,3024621
51,3023668
51,3024604
51,3023393
51,3025199
51,3025939
51,3024970
51,3022707
51,3023016
51,3025277
51,3024221
51,3022718
51,3024618
51,3026087
51,3025201
51,3024394
51,3026154
52,3025455
52,3025112
52,3025939
52,3025092
52,3025310
52,3025277
52,3025241
52,3025199
52,3023016
52,3025656
52,3022906
52,3025656
52,3023634
52,3025497
52,3025074
52,3025112
52,3025327
52,3022916
52,3025824
52,3025819
52,3025921
52,3025074
52,3024429
52,3022648
52,3025074
53,3022541
53,3026154
53,3022919
53,3022541
53,3025824
53,3025783
53,3025243
53,3025562
53,3023498
53,3025213
53,3025138
53,3022846
54,3025656
54,3022916
54,3022860
54,3024970
54,3024221
54,3022541
54,3024956
54,3025138
55,3025875
55,3025819
55,3022684
55,3025327
55,3022428
56,3024604
56,3023393
56,3024427
56,3024888
56,3024821
56,3024112
56,3025824
56,3022716
56,3025112
56,3025432
56,3023843
57,3025783
57,3024911
57,3025562
57,3026104
57,3026050
57,3025939
57,3026087
57,3026050
57,3022718
57,3022916
57,3025563
57,3022860
57,3025186
57,3025213
57,3023908
57,3023593
57,3024971
57,3023908
58,3025656
58,3025244
58,3022866
58,3025092
58,3025674
58,3022916
58,3025674
58,3025362
58,3025138
58,3025213
58,3022718
58,3024412
59,3024412
59,3024888
60,3025287
60,3023670
60,3023498
60,3024014
60,3024112
60,3025243
60,3023391
60,3024821
60,3022919
60,3025241
60,3022607
60,3024394
60,3025243
60,3025939
60,3022431
60,3022906
60,3024298
60,3022916
60,3022916
61,3022815
61,3025243
61,3024621
61,3025275
61,3022479
61,3025213
61,3025362
61,3024621
61,3025939
61,3025875
61,3025875
61,3025277
61,3024956
61,3022428
61,3022265
61,3025074
61,3023150
61,3022707
61,3022479
61,3022481
61,3025497
62,3025656
62,3024970
62,3022479
62,3026069
62,3023498
62,3022775
62,3022679
62,3026050
62,3025092
62,3023016
62,3024956
62,3025112
62,3025432
62,3022919
62,3023668
62,3022906
62,3022866
62,3025241
62,3025287
62,3025241
62,3025112
62,3025112
62,3024298
63,3022648
63,3024412
63,3022684
63,3024888
63,3022552
63,3022627
63,3024221
63,3024427
65,3025199
65,3025241
66,3025921
66,3025362
66,3025213
66,3025074
67,3025824
67,3023495
67,3024888
67,3026104
67,3024925
67,3023150
67,3025327
67,3022906
67,3025819
67,3026154
67,3025656
67,3025275
67,3022718
67,3024236
67,3022716
67,3025783
67,3022718
67,3025869
67,3025875
67,3025819
67,3022707
67,3022684
67,3023074
67,3024821
67,3026069
68,3023498
69,3022607
69,3025112
69,3024221
69,3024394
70,3023016
70,3025074
70,3022718
70,3022919
70,3023593
70,3024956
70,3022607
70,3024427
70,3023074
70,3023074
70,3023670
70,3025819
70,3025674
70,3024925
70,3025939
70,3025939
70,3024971
70,3025432
70,3024298
71,3024971
71,3022607
71,3025201
71,3025244
71,3025074
71,3023908
71,3025277
71,3025277
71,3025243
71,3024821
71,3023391
71,3025455
71,3022846
71,3025201
71,3026050
71,3025875
71,3022707
72,3022919
72,3024236
72,3025493
72,3025275
72,3024112
72,3026069
72,3025327
72,3022572
72,3022679
73,3025287
73,3025493
73,3025497
73,3025199
73,3025432
73,3025493
73,3025562
73,3024427
73,3022846
73,3025199
73,3022707
73,3025783
73,3025939
73,3023074
73,3025253
73,3022572
73,3024621
73,3024925
73,3022481
74,3025783
74,3022866
74,3025074
74,3025869
74,3025362
74,3024604
74,3023074
74,3022716
75,3025783
75,3025455
75,3025939
75,3023279
75,3025244
75,3025244
75,3025831
75,3022846
75,3023016
75,3025493
75,3025831
75,3022607
75,3022919
75,3025243
75,3024888
75,3025875
75,3022541
75,3025656
75,3025824
76,3022431
76,3023279
76,3025875
76,3024911
76,3022679
76,3022481
76,3022428
76,3022684
76,3025831
76,3025243
76,3025287
76,3025455
76,3025656
76,3022572
76,3025199
76,3025213
76,3025074
76,3022919
76,3023016
76,3025287
76,3025199
76,3023634
76,3024925
77,3025563
77,3023634
77,3026069
77,3022718
77,3025824
77,3026050
77,3022866
77,3022815
77,3025287
77,3022265
77,3025241
77,3022815
77,3022866
77,3022648
77,3023498
77,3025074
77,3025199
77,3022815
77,3024821
77,3025327
77,3023074
77,3023908
77,3025562
77,3025493
77,3024298
78,3025362
78,3025201
78,3023495
78,3025656
78,3025562
78,3024427
78,3023393
78,3022514
78,3022541
78,3025869
78,3025981
78,3022428
78,3026154
78,3025186
78,3025243
78,3022679
78,3025563
78,3022866
78,3022916
78,3022916
79,3024412
79,3022428
79,3024621
79,3022479
79,3022607
79,3025277
79,3025092
79,3024394
79,3023279
79,3023634
79,3025455
79,3024925
79,3025277
80,3025287
80,3025819
80,3023034
80,3025869
80,3025869
80,3022541
80,3023498
80,3023908
80,3023498
80,3025074
80,3025275
80,3022684
81,3025875
81,3022707
81,3022265
81,3025201
81,3025455
81,3025310
81,3023908
81,3025243
81,3025092
81,3022479
81,3022860
81,3025244
81,3026087
82,3022707
82,3025074
82,3025831
82,3026069
83,3022431
83,3025656
83,3025327
83,3024112
83,3022627
83,3025493
83,3024604
83,3022265
83,3024604
83,3023498
84,3025287
84,3025186
84,3025241
85,3025432
85,3024925
85,3025783
85,3025244
85,3024298
85,3025327
85,3025186
85,3022479
85,3023668
85,3023393
85,3025241
85,3024971
85,3024971
85,3025213
85,3024888
85,3022627
85,3025287
85,3025869
85,3022541
85,3022431
86,3025783
86,3024821
86,3025563
86,3025563
86,3025243
86,3024821
86,3025253
86,3022552
86,3022679
86,3024621
86,3022552
86,3025138
86,3024621
86,3023843
86,3026154
86,3023016
86,3025287
86,3024429
86,3022572
86,3023634
87,3025362
87,3024970
88,3023393
88,3025092
88,3025939
88,3025112
88,3024888
88,3023393
88,3024112
88,3025112
88,3022648
88,3024971
88,3025213
88,3025497
88,3025562
88,3025493
88,3022428
88,3024427
89,3025875
89,3022916
89,3025875
89,3025201
89,3025857
90,3023150
90,3025074
90,3025562
90,3025241
90,3025869
90,3024621
90,3022866
90,3025857
90,3024911
90,3023908
90,3025362
91,3025275
91,3025074
91,3025310
91,3025287
91,3026154
91,3023074
91,3026104
91,3022707
91,3025824
91,3023150
91,3022866
92,3025497
92,3025277
92,3025455
92,3022906
92,3025243
92,3022572
92,3025186
92,3022716
92,3023034
92,3022906
92,3024236
92,3025432
92,3023843
93,3025213
93,3022679
93,3022648
93,3025869
93,3024604
93,3024956
93,3022552
93,3024112
93,3024925
93,3024412
93,3024821
93,3022906
93,3025869
93,3025112
93,3022607
93,3025497
93,3022514
93,3023034
93,3025562
93,3025562
93,3026069
93,3025241
93,3022607
94,3025277
94,3025244
94,3022906
94,3025074
94,3024971
94,3023670
94,3024971
94,3026154
95,3024604
95,3025819
95,3025783
95,3022718
95,3022707
95,3025497
95,3022919
95,3026087
95,3022916
95,3025277
95,3022607
95,3025981
95,3023843
95,3024429
95,3025138
95,3025112
95,3025674
95,3025819
95,3022479
95,3024888
96,3024956
96,3024971
96,3022718
96,3024821
96,3025241
96,3025327
96,3022860
96,3022552
96,3026154
96,3025362
96,3022906
96,3022541
96,3025783
96,3026069
96,3024604
98,3025201
98,3022866
99,3022846
99,3024394
99,3026087
99,3026104
99,3023074
99,3022479
99,3024888
99,3022648
99,3024925
99,3025783
99,3024971
99,3022648
99,3025831
99,3025244
99,3023843
99,3022815
99,3023498
99,3025362
99,3025074
99,3025253
99,3025243
99,3025112
99,3024911
99,3025213
100,3022707
100,3025201
100,3024911
100,3025277
100,3025493
100,3025674
101,3025432
101,3022684
101,3025857
101,3022607
101,3025562
101,3024925
101,3025092
101,3025244
101,3022707
101,3025831
101,3022627
101,3025092
101,3022572
101,3022679
101,3022481
101,3025186
101,3025199
101,3025275
101,3024412
101,3023670
101,3022514
101,3023074
101,3024621
102,3025362
102,3022627
103,3023670
103,3025563
103,3022919
103,3024971
103,3025857
103,3024429
103,3025138
103,3023016
103,3022265
103,3025455
103,3024821
103,3025857
103,3024925
103,3024604
103,3023034
103,3024221
103,3024412
103,3024014
103,3024970
103,3026050
103,3026104
103,3023279
103,3024971
103,3024394
104,3025186
104,3025981
104,3023016
104,3023668
104,3024888
104,3024911
104,3025563
104,3022627
104,3023670
104,3023593
104,3025831
104,3025201
104,3022541
104,3025074
104,3024971
104,3025277
106,3025674
106,3023391
106,3025253
106,3025244
107,3022815
107,3025875
107,3022607
107,3023074
107,3024821
107,3022815
107,3023034
107,3025939
108,3024925
108,3025327
108,3025455
108,3022431
108,3022627
108,3025493
108,3026050
108,3025244
108,3025939
108,3026069
108,3024970
108,3025674
108,3022716
108,3025981
108,3024956
108,3026050
109,3026087
109,3023908
109,3023150
109,3023668
109,3025857
110,3022916
110,3025563
110,3025656
110,3023074
110,3023593
110,3024394
110,3023150
110,3026050
110,3022572
110,3026104
110,3025857
110,3022572
111,3025875
111,3024970
111,3022552
111,3024621
111,3022428
111,3023668
111,3025869
111,3024821
111,3026154
111,3025275
111,3024394
111,3022552
111,3024618
111,3025455
111,3022431
111,3026050
111,3023670
111,3023498
112,3025275
112,3025497
112,3025824
112,3026104
112,3025857
112,3025253
112,3025244
112,3023634
112,3022906
112,3024970
112,3025562
112,3024412
112,3025277
112,3022627
114,3023670
114,3022552
114,3024970
114,3025432
114,3024298
114,3024221
114,3023034
114,3025857
114,3025819
114,3024298
114,3023016
114,3024429
114,3022815
114,3023074
114,3025981
114,3022716
114,3026104
114,3025921
114,3025201
114,3024394
114,3023034
114,3024394
114,3024925
114,3024221
115,3025112
115,3024925
115,3025562
115,3025074
115,3022541
115,3025287
115,3022775
115,3022679
115,3022815
115,3023843
115,3024112
115,3025656
115,3022541
115,3022679
115,3022860
115,3025869
115,3026104
115,3022815
115,3022431
115,3023498
115,3026050
116,3025199
116,3022541
116,3025310
116,3025981
116,3025857
116,3024429
116,3024236
116,3026154
116,3025674
116,3026104
116,3024925
116,3022481
116,3023279
116,3022679
116,3022541
116,3025244
116,3025362
116,3025493
116,3024618
116,3026050
116,3024618
116,3024014
116,3024394
116,3022514
116,3023279
117,3025241
117,3022648
117,3022607
117,3022607
117,3024970
117,3025783
117,3025432
117,3024888
117,3024112
118,3025199
118,3023393
119,3022718
119,3022707
119,3024412
119,3024821
119,3022684
119,3022718
119,3022481
119,3023016
119,3024394
119,3024429
119,3024888
119,3022648
119,3022541
119,3023908
119,3024429
119,3022479
119,3025857
119,3023279
119,3025277
120,3025362
120,3022428
120,3023670
120,3025213
120,3025455
120,3025112
120,3022846
120,3022648
120,3022775
120,3024429
120,3023391
121,3025981
121,3025112
121,3022479
121,3025287
121,3022679
121,3022648
121,3023016
121,3025213
121,3023670
121,3022906
121,3025819
121,3024621
121,3025921
121,3024970
121,3025819
121,3023279
121,3025563
121,3022265
121,3025875
121,3022648
121,3025432
121,3024429
121,3024911
121,3024429
123,3025287
123,3025287
123,3023150
123,3025277
123,3023016
123,3022428
123,3024925
123,3025783
123,3022514
123,3025243
124,3023016
124,3022541
124,3023670
125,3023908
125,3023391
125,3024970
125,3025497
125,3024236
125,3025819
125,3025201
125,3025455
125,3022860
125,3023495
125,3024429
125,3022428
125,3024236
125,3025310
125,3025493
126,3023634
126,3022481
126,3025074
126,3022916
126,3025493
126,3023593
126,3023495
126,3026104
126,3022514
126,3025497
126,3024298
126,3024604
126,3025241
126,3023016
126,3023670
126,3025455
127,3023393
127,3022716
127,3022648
127,3024429
127,3022846
127,3023670
127,3025857
127,3025857
127,3023393
127,3026069
128,3025186
128,3025201
130,3026050
130,3022684
130,3025455
130,3025243
130,3022815
130,3025201
130,3025277
130,3022479
130,3022431
130,3023393
130,3025362
130,3025327
130,3024821
130,3025112
130,3023016
130,3024888
130,3025201
130,3025455
130,3026050
130,3024429
130,3024427
130,3025074
130,3022428
130,3023498
131,3025092
131,3025875
131,3025824
131,3025921
131,3024970
131,3022572
131,3023016
131,3023391
131,3022718
131,3024821
131,3022514
131,3024412
131,3024221
131,3025455
131,3023393
131,3025243
131,3024821
131,3022846
131,3022607
131,3024621
131,3025824
132,3025562
132,3022684
132,3025362
132,3025563
132,3022607
132,3023034
132,3022716
132,3025869
132,3023593
133,3022707
133,3023668
133,3026104
133,3025287
133,3025241
133,3022428
133,3024911
133,3024427
133,3024014
133,3023495
133,3022718
133,3025563
133,3025562
133,3024971
133,3024394
133,3025074
133,3022572
133,3025493
133,3023908
133,3022648
133,3022916
133,3024236
133,3025783
133,3024911
133,3025562
134,3022431
134,3026050
134,3025857
134,3025981
134,3022866
134,3026050
134,3022431
134,3025275
134,3023670
134,3022707
134,3025213
134,3025656
134,3024888
134,3023843
134,3025875
134,3022541
134,3024621
134,3025327
134,3025981
134,3025939
134,3025455
135,3025074
135,3023495
135,3024971
135,3025981
135,3022846
135,3022481
135,3025201
135,3022428
135,3025244
135,3025362
135,3024925
135,3024970
135,3023016
135,3024427
135,3025493
135,3023391
135,3025819
135,3022572
135,3024604
135,3025432
135,3025981
135,3024888
135,3025201
136,3024112
136,3025241
136,3022718
136,3025327
136,3024412
136,3025432
136,3022684
136,3022627
136,3025112
136,3025869
136,3022431
136,3024618
136,3023393
136,3026087
136,3025656
136,3022265
136,3022479
136,3025921
136,3022684
136,3024429
136,3025455
136,3025287
137,3022479
137,3022265
137,3025213
137,3024621
137,3023034
137,3022627
137,3023670
137,3022815
137,3023668
137,3025092
137,3025674
137,3025563
137,3022716
137,3025138
137,3022906
137,3024888
137,3022648
137,3023034
137,3025783
137,3025493
137,3022679
138,3026104
138,3022718
138,3025831
138,3025783
138,3022514
138,3022775
138,3023391
138,3025244
139,3026154
139,3022479
139,3022607
139,3024925
139,3025277
139,3025310
139,3025432
139,3022648
139,3024618
139,3023668
139,3025138
139,3025674
139,3024412
139,3022716
139,3023150
139,3023393
139,3024911
139,3022707
139,3023908
139,3026069
139,3025819
140,3024427
140,3025186
140,3025092
140,3023150
141,3022684
141,3025277
141,3022627
141,3022428
141,3025819
141,3024970
141,3025562
141,3022481
141,3026087
141,3026050
141,3022627
141,3026050
141,3025939
141,3025213
141,3024821
141,3025092
142,3023634
142,3023843
142,3022775
142,3023668
142,3025562
142,3025831
142,3026069
142,3025243
142,3026104
142,3025244
142,3025244
142,3023393
142,3023150
142,3022707
142,3025819
142,3025201
143,3025138
143,3025656
143,3025213
143,3023034
143,3024298
143,3025921
143,3022775
143,3024956
143,3024971
143,3025243
143,3025138
143,3022860
143,3025241
143,3026154
144,3026087
144,3024427
144,3022716
144,3024412
144,3023016
144,3023843
144,3025362
144,3025074
144,3022648
144,3025201
144,3023391
144,3024412
144,3024221
144,3025277
144,3022815
144,3025562
144,3025213
144,3023593
145,3025092
145,3025310
145,3023495
145,3025831
145,3022684
145,3023498
145,3025199
145,3025869
145,3025243
146,3024971
146,3024427
146,3023634
146,3024821
146,3023495
146,3025819
146,3025493
146,3025869
146,3025432
147,3025310
147,3025563
147,3024014
148,3024236
148,3024014
148,3022707
148,3024621
148,3024911
148,3023074
148,3025241
148,3025362
148,3025674
148,3022648
148,3023668
148,3023150
149,3025092
149,3022716
149,3023393
149,3022514
150,3025201
150,3022684
150,3025562
150,3025112
150,3022648
150,3024112
150,3024427
150,3026050
150,3023498
150,3025939
150,3025455
150,3025253
150,3024911
150,3026087
151,3022552
151,3026104
151,3025981
151,3025939
151,3022707
151,3022679
151,3025981
151,3023279
151,3023668
151,3023908
151,3023843
151,3025824
151,3023150
151,3024971
151,3022866
151,3023668
151,3022707
151,3023498
151,3025562
151,3022679
151,3025981
151,3023016
151,3023016
151,3022572
151,3023016
152,3025310
152,3023391
152,3025201
152,3025112
152,3022541
152,3023016
152,3022648
152,3024394
152,3024236
152,3025199
152,3023393
152,3025362
152,3026087
152,3022916
152,3024821
152,3022846
152,3023668
153,3024925
153,3022607
153,3025092
153,3024014
153,3025875
153,3022906
154,3022846
154,3022514
154,3023498
154,3025824
154,3025857
154,3023016
154,3025138
154,3025201
155,3023495
155,3026050
155,3022679
155,3023908
155,3024298
155,3022815
155,3025275
155,3025981
155,3025981
155,3024221
155,3022846
155,3024971
155,3025138
155,3025921
155,3022481
155,3025921
155,3025819
155,3024298
155,3023391
155,3022684
155,3023074
155,3024429
155,3025656
155,3025493
156,3026050
156,3025138
156,3022431
156,3026087
156,3025562
156,3024221
156,3024888
156,3025819
156,3025875
156,3025981
156,3022627
156,3026154
156,3024236
157,3025455
157,3025092
157,3024971
157,3024970
157,3025092
157,3022572
157,3024014
157,3025213
157,3022718
157,3022541
157,3024394
157,3023034
157,3025455
157,3022684
157,3025074
157,3022846
157,3022919
157,3025138
157,3025831
157,3023034
157,3023074
157,3024221
157,3025562
157,3025241
158,3026069
158,3025497
158,3024604
158,3022707
158,3022572
158,3024394
158,3023016
158,3025112
158,3025493
158,3023634
158,3022479
158,3025857
158,3023016
158,3025243
158,3022916
158,3025362
158,3026104
158,3022906
158,3022607
158,3024821
158,3024412
159,3025244
159,3025857
159,3022514
159,3025310
159,3023074
159,3026069
159,3026104
159,3024970
159,3024971
159,3023016
160,3024911
160,3023391
160,3023016
160,3023391
160,3025562
160,3025563
160,3025875
160,3025432
160,3025186
160,3022428
160,3022775
160,3025674
160,3025199
160,3025074
160,3025939
160,3025493
160,3025497
160,3024014
160,3022906
160,3023391
161,3025275
161,3024394
161,3022684
161,3023279
161,3025287
161,3023016
161,3025493
161,3022707
161,3022265
161,3025275
161,3023150
162,3025674
162,3022866
162,3024888
162,3023150
162,3025921
162,3024298
162,3025869
162,3025921
162,3026050
162,3022684
162,3023393
162,3023074
162,3024412
162,3025287
162,3022265
162,3022514
162,3025497
163,3022718
163,3025201
163,3026087
163,3026050
163,3022627
163,3025201
163,3023016
163,3024014
163,3022707
163,3025674
163,3022707
163,3023495
163,3024925
163,3023074
163,3025244
163,3025243
163,3024014
163,3022707
163,3023843
163,3025656
163,3025092
163,3024427
164,3024888
164,3025112
164,3025875
164,3024236
164,3023670
164,3024429
164,3024888
164,3025493
164,3022627
164,3026087
164,3025112
164,3023843
164,3025287
164,3025213
164,3026069
164,3024298
164,3024888
164,3024618
164,3026154
166,3022684
166,3024429
167,3023150
167,3025138
167,3022479
167,3026154
167,3023393
167,3025310
167,3022648
167,3025783
167,3026104
167,3022648
167,3024394
167,3022627
167,3024925
168,3023391
168,3023279
168,3025497
168,3023908
168,3024821
168,3025869
168,3024112
168,3022265
168,3025074
168,3025092
168,3025656
168,3022572
168,3025674
168,3024236
168,3025674
168,3022919
168,3023279
168,3025656
168,3026104
168,3022916
168,3025201
168,3026050
169,3025831
169,3025875
169,3024911
169,3022718
169,3025074
169,3022428
169,3022775
169,3023391
169,3025362
169,3025921
169,3024429
169,3025277
169,3025138
169,3026104
169,3025201
169,3022552
169,3022815
170,3022846
170,3025275
170,3026104
170,3023670
170,3025138
170,3023016
170,3025199
170,3024925
170,3023495
170,3022428
170,3025310
170,3025819
170,3023843
170,3024971
170,3023074
171,3022481
171,3025432
171,3022906
171,3025092
171,3024618
171,3024956
171,3025831
171,3023668
171,3023498
171,3022866
171,3024821
171,3025562
171,3022648
171,3025112
171,3022431
171,3022514
171,3025275
171,3022866
171,3022514
172,3024221
172,3024970
172,3026087
172,3025362
172,3025831
172,3022684
172,3025869
172,3026069
172,3024394
172,3025362
172,3022716
173,3024427
174,3022716
174,3022265
174,3025244
174,3025253
174,3023279
174,3023393
174,3023498
174,3022860
174,3025563
174,3025869
174,3022541
174,3022679
174,3025783
174,3025819
174,3024911
175,3023034
175,3025824
175,3022916
175,3022428
175,3022514
175,3025824
175,3022265
175,3023843
175,3025656
175,3022431
175,3025362
175,3022265
175,3022572
176,3025201
176,3022775
176,3025213
176,3023668
176,3023150
177,3023391
177,3025656
177,3024298
177,3023843
177,3022648
177,3024925
177,3024221
177,3025112
177,3026069
177,3025112
177,3024618
177,3023908
177,3024618
177,3024221
177,3024604
177,3022431
177,3025497
177,3022541
177,3023034
177,3025875
177,3024925
177,3025831
177,3025939
177,3023016
177,3024236
178,3023150
178,3025244
178,3025277
178,3025563
178,3025310
178,3022431
178,3025213
178,3024112
178,3025199
178,3023670
178,3023908
178,3025199
178,3023843
178,3024427
178,3023495
178,3023393
178,3025243
178,3024236
178,3026154
178,3025275
179,3023843
179,3025831
179,3022906
179,3024236
179,3023034
179,3025783
179,3025783
179,3022866
179,3022514
179,3025327
179,3023593
179,3025138
179,3025074
179,3022866
179,3025497
179,3026069
180,3023074
180,3022846
180,3025493
180,3022648
180,3022607
180,3022265
180,3023593
180,3022428
180,3024394
180,3025243
180,3022552
180,3025819
180,3022428
180,3022428
180,3025455
180,3022428
180,3025275
180,3023843
180,3024394
180,3025857
180,3025199
180,3023391
181,3026087
181,3024429
181,3025563
181,3022684
181,3022265
181,3024618
181,3025327
181,3023634
181,3023593
181,3023634
181,3025213
181,3026069
181,3022679
181,3024821
181,3025201
182,3025824
182,3022866
182,3024221
182,3022718
182,3024112
182,3023391
182,3022718
182,3023498
182,3022428
182,3025831
182,3025138
182,3025186
182,3023074
182,3024221
